
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _gear,__0/1 |   wbrak,__set |   lbrak,__add |   rbrak,__add |   wbrak,_part |   N1__1,_pcnt |   N1__2,_pcnt |   N2__1,_pcnt |   N2__2,_pcnt |   fuel1,___lb |   fuel2,___lb |   fuel3,___lb |   fuel4,___lb |   fuel5,___lb |   fuel6,___lb |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   _gear,___lb |   _gear,___lb |   _gear,___lb | 
   1056.87158 |     937.92273 |     937.92273 |       0.00000 |      17.44453 |      11.44453 |     246.02948 |      -3.61108 |       4.02602 |       4.07624 |       2.56578 |      -4.15556 |       4.69085 |       2.95267 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.36053 |      20.36073 |      60.81420 |      60.81588 |       0.00000 |    7500.72363 |    7592.55273 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15093.27637 |       0.00000 |  162799.64063 |  222570.01563 |      -0.15881 |   12636.43262 |   75880.60156 |   74229.29688 | 
   1066.86389 |     948.23291 |     948.23291 |       0.00000 |      17.44730 |      11.44730 |     246.03233 |      -0.43794 |       3.35076 |       3.39255 |       5.27781 |      -0.50397 |       3.90407 |       6.07364 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.35097 |      20.35390 |      60.80545 |      60.80541 |       0.00000 |    7498.12451 |    7590.60547 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15088.73047 |       0.00000 |  162795.09375 |  222570.01563 |      -0.15881 |   12553.58301 |   75506.53125 |   74503.63281 | 
   1076.85706 |     958.42102 |     958.42102 |       0.00000 |      17.45008 |      11.45008 |     246.03517 |       2.49767 |       4.75384 |       4.81311 |       7.72431 |       2.87427 |       5.53883 |       8.88906 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.35997 |      20.36919 |      60.81403 |      60.81793 |       0.00000 |    7495.54785 |    7588.67725 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15084.22559 |       0.00000 |  162790.57813 |  222570.01563 |      -0.15881 |   12558.87402 |   75095.07813 |   74919.78125 | 
   1086.85315 |     968.65033 |     968.65033 |       0.00000 |      17.45286 |      11.45286 |     246.03801 |       3.50951 |       3.71868 |       3.76501 |      10.07870 |       4.03867 |       4.33270 |      11.59859 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.34819 |      20.34904 |      60.80008 |      60.80369 |       0.00000 |    7492.96289 |    7586.73975 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15079.70313 |       0.00000 |  162786.06250 |  222570.01563 |      -0.15881 |   12475.65723 |   73358.08594 |   77081.50000 | 
   1096.84387 |     978.95386 |     978.95386 |       0.00000 |      17.45563 |      11.45563 |     246.04088 |       6.29985 |       6.83288 |       6.91791 |      12.64960 |       7.24974 |       7.96099 |      14.55708 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.37439 |      20.39831 |      60.83510 |      60.83714 |       0.00000 |    7490.35303 |    7584.80176 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15075.15527 |       0.00000 |  162781.51563 |  222570.01563 |      -0.15881 |   12697.58984 |   74605.65625 |   74649.66406 | 
   1106.84448 |     989.22583 |     989.22583 |       0.00000 |      17.45841 |      11.45841 |     246.04373 |       8.61397 |       9.10142 |       9.21450 |      14.78385 |       9.91278 |      10.60386 |      17.01314 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.41781 |      20.40979 |      60.86791 |      60.85753 |       0.00000 |    7487.74365 |    7582.13428 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15069.87793 |       0.00000 |  162776.23438 |  222570.01563 |      -0.15881 |   13231.56348 |   69411.11719 |   79701.71875 | 
   1116.84058 |     999.47253 |     999.47253 |       0.00000 |      17.46119 |      11.46119 |     246.04657 |       8.04458 |       9.91631 |      10.03937 |      11.55918 |       9.25754 |      11.55310 |      13.30217 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.43190 |      20.43453 |      60.87498 |      60.87683 |       0.00000 |    7485.13477 |    7580.92432 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15066.05957 |       0.00000 |  162772.42188 |  222570.01563 |      -0.15881 |   12596.83398 |   75081.60938 |   75564.42188 | 
   1126.83728 |    1009.77069 |    1009.77069 |       0.00000 |      17.46396 |      11.46397 |     246.04944 |       9.44545 |      10.19240 |      10.31876 |      13.35159 |      10.86963 |      11.87462 |      15.36479 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.42996 |      20.43200 |      60.87748 |      60.88032 |       0.00000 |    7482.53467 |    7578.98389 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15061.51953 |       0.00000 |  162767.90625 |  222570.01563 |      -0.15881 |   12521.95508 |   77987.20313 |   72440.67969 | 
   1136.83691 |    1020.00623 |    1020.00623 |       0.00000 |      17.46674 |      11.46674 |     246.05228 |       8.89215 |       9.22750 |       9.34180 |      14.99825 |      10.23291 |      10.75035 |      17.25996 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.41680 |      20.42006 |      60.86298 |      60.86533 |       0.00000 |    7479.92578 |    7577.05469 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15056.98047 |       0.00000 |  162763.35938 |  222570.01563 |      -0.15881 |   12947.86035 |   75040.53906 |   74345.90625 | 
   1146.83044 |    1030.17419 |    1030.17419 |       0.00000 |      17.46952 |      11.46952 |     246.05510 |      10.45747 |      10.67285 |      10.80485 |      16.84959 |      12.03424 |      12.43400 |      19.39043 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.43393 |      20.42405 |      60.87710 |      60.88398 |       0.00000 |    7477.36328 |    7575.14307 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15052.50684 |       0.00000 |  162758.87500 |  222570.01563 |      -0.15881 |   12979.16699 |   76181.68750 |   72424.78906 | 
   1156.82239 |    1040.38611 |    1040.38611 |       0.00000 |      17.47230 |      11.47230 |     246.05794 |      12.23239 |      12.49112 |      12.64529 |      18.76648 |      14.07678 |      14.55194 |      21.59641 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.45301 |      20.44556 |      60.89789 |      60.88988 |       0.00000 |    7474.77441 |    7573.21338 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15047.98828 |       0.00000 |  162754.35938 |  222570.01563 |      -0.15881 |   12499.73047 |   74035.04688 |   75786.67969 | 
   1166.84277 |    1050.63708 |    1050.63708 |       0.00000 |      17.47508 |      11.47508 |     246.06079 |      13.94969 |      14.17932 |      14.35394 |      20.48634 |      16.05301 |      16.51822 |      23.57571 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.48239 |      20.47477 |      60.91647 |      60.91870 |       0.00000 |    7472.64355 |    7571.26855 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15043.91211 |       0.00000 |  162750.28125 |  222570.01563 |      -0.15881 |   12542.85547 |   74727.57031 |   75695.03906 | 
   1176.83911 |    1060.84277 |    1060.84277 |       0.00000 |      17.47785 |      11.47785 |     246.06361 |      15.48506 |      15.69707 |      15.88992 |      22.01655 |      17.81989 |      18.28579 |      25.33662 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.48952 |      20.48884 |      60.93606 |      60.93433 |       0.00000 |    7470.71191 |    7569.32959 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15040.04102 |       0.00000 |  162746.40625 |  222570.01563 |      -0.15881 |   12542.56348 |   73522.99219 |   75824.00000 | 
   1186.83740 |    1071.05042 |    1071.05042 |       0.00000 |      17.48063 |      11.48063 |     246.06645 |      14.51051 |      15.76077 |      15.95423 |      18.35542 |      16.69840 |      18.35980 |      21.12323 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.49765 |      20.51078 |      60.94084 |      60.95392 |       0.00000 |    7468.76465 |    7567.38721 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15036.15234 |       0.00000 |  162742.51563 |  222570.01563 |      -0.15881 |   13574.92383 |   65673.63281 |   83565.57031 | 
   1196.83691 |    1081.24402 |    1081.24402 |       0.00000 |      17.48341 |      11.48341 |     246.06929 |      18.40323 |      19.91246 |      20.15731 |      17.72237 |      21.17806 |      23.19662 |      20.39505 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.54923 |      20.53378 |      60.97892 |      60.98306 |       0.00000 |    7466.82031 |    7565.43945 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15032.25977 |       0.00000 |  162738.62500 |  222570.01563 |      -0.15881 |   12301.43848 |   69992.93750 |   79800.79688 | 
   1206.84961 |    1091.44495 |    1091.44495 |       0.00000 |      17.48619 |      11.48619 |     246.07211 |      12.72952 |      14.10898 |      14.28273 |      11.02859 |      14.64887 |      16.43627 |      12.69168 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.47170 |      20.47986 |      60.91167 |      60.91696 |       0.00000 |    7464.88086 |    7563.50049 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15028.38086 |       0.00000 |  162734.76563 |  222570.01563 |      -0.15881 |   12592.00098 |   73524.43750 |   76404.43750 | 
   1216.84497 |    1101.64404 |    1101.64404 |       0.00000 |      17.48897 |      11.48897 |     246.07495 |      13.10797 |      14.45101 |      14.62918 |      11.39321 |      15.08438 |      16.83496 |      13.11138 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.48520 |      20.47736 |      60.92190 |      60.92589 |       0.00000 |    7462.93311 |    7561.56201 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15024.49512 |       0.00000 |  162730.87500 |  222570.01563 |      -0.15881 |   12386.57617 |   74363.55469 |   76798.35156 | 
   1226.85181 |    1111.85071 |    1111.85071 |       0.00000 |      17.49175 |      11.49175 |     246.07779 |      13.48489 |      14.91177 |      15.09585 |      11.53842 |      15.51814 |      17.37200 |      13.27830 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.48738 |      20.48771 |      60.92739 |      60.92803 |       0.00000 |    7461.00879 |    7559.63818 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15020.64746 |       0.00000 |  162727.01563 |  222570.01563 |      -0.15881 |   13434.44727 |   68348.86719 |   79848.25781 | 
   1236.85730 |    1122.05298 |    1122.05298 |       0.00000 |      17.49452 |      11.49452 |     246.08063 |      15.61012 |      15.86967 |      16.06573 |       9.75340 |      17.96380 |      18.48812 |      11.22413 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.49518 |      20.48969 |      60.93991 |      60.94463 |       0.00000 |    7459.08203 |    7557.71289 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15016.79492 |       0.00000 |  162723.17188 |  222570.01563 |      -0.15881 |   12901.90820 |   70315.36719 |   78252.85156 | 
   1246.86499 |    1132.06067 |    1132.06067 |       0.00000 |      17.49730 |      11.49730 |     246.08340 |      16.54021 |      16.66163 |      16.86758 |      10.64960 |      19.03413 |      19.41087 |      12.25555 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      20.50361 |      20.50110 |      60.95490 |      60.94193 |       0.00000 |    7457.16748 |    7555.80225 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15012.96973 |       0.00000 |  162719.34375 |  222570.01563 |      -0.15881 |   12458.04688 |   75043.93750 |   74274.25000 | 
   1256.86584 |    1142.06152 |    1142.06152 |       0.00000 |      17.50008 |      11.50008 |     246.08618 |      29.97290 |      35.06052 |      35.49457 |      29.30381 |      34.49220 |      40.84642 |      33.72274 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      84.01013 |      83.93429 |      94.71261 |      94.68748 |       0.00000 |    7448.85498 |    7547.76465 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14996.61914 |       0.00000 |  162702.98438 |  222570.01563 |      -0.15881 |    8904.21973 |   75898.82813 |   73871.79688 | 
   1266.87280 |    1152.06848 |    1152.06848 |       0.00000 |      17.50286 |      11.50286 |     246.08896 |      82.57749 |      87.56772 |      88.66035 |      82.41074 |      95.02848 |     102.02852 |      94.83779 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      85.42474 |      85.42468 |      95.19535 |      95.19534 |       0.00000 |    7426.84814 |    7525.76807 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14952.61621 |       0.00000 |  162659.00000 |  222570.01563 |      -0.15881 |   10021.72852 |   61866.41016 |   52054.67188 | 
   1276.86523 |    1162.06091 |    1162.06091 |       0.00000 |      17.50563 |      11.50563 |     246.09174 |     130.02136 |     134.42290 |     136.12009 |     129.89905 |     149.62592 |     156.64420 |     149.48795 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      85.57147 |      85.57147 |      95.24670 |      95.24670 |       0.00000 |    7404.48730 |    7503.41211 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14907.89941 |       0.00000 |  162614.26563 |  222570.01563 |      -0.15881 |    4223.50000 |   51865.85156 |   47460.62500 | 
   1286.85840 |    1172.08069 |    1172.08069 |       0.00000 |      17.50841 |      11.50841 |     246.09451 |     171.16428 |     174.74930 |     177.03052 |     167.92210 |     196.97234 |     203.72310 |     193.47466 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      85.77566 |      85.77566 |      95.31784 |      95.31784 |       0.00000 |    7381.61768 |    7480.54736 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14862.16406 |       0.00000 |  162568.53125 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1296.85522 |    1182.16797 |    1182.16797 |       0.00000 |      17.51119 |      11.51119 |     246.09732 |     179.40320 |     179.35248 |     182.83600 |     170.51782 |     206.45352 |     210.40392 |     200.44704 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      85.91796 |      85.91796 |      95.36710 |      95.36710 |       0.00000 |    7358.42676 |    7451.70459 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14810.13184 |       0.00000 |  162516.50000 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1306.84778 |    1192.20642 |    1192.20642 |       0.00000 |      17.51396 |      11.51396 |     246.10011 |     174.71916 |     174.72440 |     179.72835 |     167.01648 |     201.06323 |     206.82770 |     197.02802 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      85.87473 |      85.87473 |      95.35210 |      95.35210 |       0.00000 |    7335.73633 |    7434.67871 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14770.41406 |       0.00000 |  162476.78125 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1316.84656 |    1202.23535 |    1202.23535 |       0.00000 |      17.51674 |      11.51674 |     246.10289 |     169.91261 |     169.90616 |     176.44318 |     163.98170 |     195.53195 |     203.04720 |     193.36989 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      85.79492 |      85.79492 |      95.32542 |      95.32542 |       0.00000 |    7313.48438 |    7412.43115 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14725.91504 |       0.00000 |  162432.29688 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1326.84973 |    1212.35828 |    1212.35828 |       0.00000 |      17.51952 |      11.51952 |     246.10571 |     168.22675 |     169.17549 |     176.93425 |     167.34505 |     193.59189 |     203.61230 |     193.84778 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      80.36027 |      80.36027 |      93.39597 |      93.39597 |       0.00000 |    7294.62891 |    7393.58105 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14688.20996 |       0.00000 |  162394.57813 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1336.84863 |    1222.52979 |    1222.52979 |       0.00000 |      17.52230 |      11.52230 |     246.10854 |     177.03441 |     178.27217 |     187.25200 |     178.07912 |     203.72757 |     215.48576 |     205.76906 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      80.49390 |      80.49390 |      93.44431 |      93.44431 |       0.00000 |    7276.36035 |    7370.89063 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14647.25000 |       0.00000 |  162353.62500 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1346.84106 |    1232.71338 |    1232.71338 |       0.00000 |      17.52508 |      11.52508 |     246.11136 |     187.25378 |     188.31496 |     198.62163 |     189.30629 |     215.48781 |     228.56969 |     218.63042 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      80.67860 |      80.67860 |      93.51038 |      93.51038 |       0.00000 |    7258.06836 |    7357.03271 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14615.10059 |       0.00000 |  162321.46875 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1356.83887 |    1242.92200 |    1242.92200 |       0.00000 |      17.52785 |      11.52785 |     246.11420 |     197.74251 |     198.71802 |     210.41278 |     200.86127 |     227.55803 |     242.13872 |     231.81819 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      80.87178 |      80.87178 |      93.58036 |      93.58036 |       0.00000 |    7239.69238 |    7338.65771 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14578.34961 |       0.00000 |  162284.70313 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1366.85132 |    1253.12573 |    1253.12573 |       0.00000 |      17.53063 |      11.53063 |     246.11703 |     208.05164 |     208.80478 |     221.97440 |     213.47168 |     239.42155 |     255.44359 |     246.35219 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      81.07036 |      81.07036 |      93.65207 |      93.65207 |       0.00000 |    7221.21094 |    7320.18115 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14541.39160 |       0.00000 |  162247.76563 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1376.85535 |    1263.35291 |    1263.35291 |       0.00000 |      17.53341 |      11.53341 |     246.11987 |     218.70380 |     220.16106 |     234.98161 |     228.54964 |     251.67984 |     270.41202 |     263.64005 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      81.27477 |      81.27477 |      93.72566 |      93.72566 |       0.00000 |    7202.60986 |    7301.58252 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14504.19336 |       0.00000 |  162210.56250 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1386.83875 |    1273.65308 |    1273.65308 |       0.00000 |      17.53619 |      11.53619 |     246.12273 |     229.94685 |     231.12598 |     247.79245 |     243.62701 |     264.61813 |     285.15448 |     281.25372 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      81.49420 |      81.49420 |      93.80290 |      93.80290 |       0.00000 |    7183.83203 |    7282.80664 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14466.63965 |       0.00000 |  162173.01563 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1396.82935 |    1283.96777 |    1283.96777 |       0.00000 |      17.53897 |      11.53897 |     246.12560 |     241.44649 |     242.62619 |     261.33466 |     260.00174 |     277.85165 |     300.73859 |     299.62018 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      80.23878 |      80.23878 |      93.29481 |      93.29481 |       0.00000 |    7164.72559 |    7263.70703 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14428.43262 |       0.00000 |  162134.81250 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1406.82263 |    1294.40002 |    1294.40002 |       0.00000 |      17.54175 |      11.54175 |     246.12849 |     248.91068 |     248.76457 |     268.55368 |     269.88666 |     286.44128 |     309.04608 |     310.63907 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      60.78052 |      60.78052 |      85.55853 |      85.55853 |       0.00000 |    7151.86816 |    7250.85059 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14402.71777 |       0.00000 |  162109.07813 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1416.81873 |    1305.01660 |    1305.01660 |       0.00000 |      17.54453 |      11.54453 |     246.13144 |     249.32892 |     248.97025 |     268.86652 |     272.57935 |     286.92261 |     309.40610 |     313.67877 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      50.89074 |      50.89074 |      80.96512 |      80.96512 |       0.00000 |    7144.25195 |    7243.23926 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14387.49121 |       0.00000 |  162093.85938 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1426.80212 |    1315.73511 |    1315.73511 |       0.00000 |      17.54730 |      11.54730 |     246.13443 |     248.53723 |     248.26643 |     268.14572 |     273.91226 |     286.01154 |     308.57660 |     315.21515 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      54.53379 |      54.53379 |      82.73795 |      82.73795 |       0.00000 |    7137.22607 |    7236.21631 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14373.44238 |       0.00000 |  162079.81250 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1436.80457 |    1326.24634 |    1326.24634 |       0.00000 |      17.55008 |      11.55008 |     246.13734 |     248.85216 |     248.46843 |     268.39716 |     274.94077 |     286.37396 |     308.86594 |     316.39633 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      51.83784 |      51.83784 |      81.43250 |      81.43250 |       0.00000 |    7130.30420 |    7229.29834 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14359.60352 |       0.00000 |  162065.96875 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1446.80530 |    1336.56323 |    1336.56323 |       0.00000 |      17.55285 |      11.55285 |     246.14021 |     248.65340 |     248.27676 |     268.18704 |     275.04578 |     286.14523 |     308.62415 |     316.51709 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      52.24091 |      52.24091 |      81.63836 |      81.63836 |       0.00000 |    7123.95605 |    7222.94922 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14346.90527 |       0.00000 |  162053.28125 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1456.79395 |    1346.85913 |    1346.85913 |       0.00000 |      17.55562 |      11.55562 |     246.14307 |     248.61256 |     248.24043 |     268.14719 |     275.19965 |     286.09824 |     308.57831 |     316.69412 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      52.55430 |      52.55430 |      81.78748 |      81.78748 |       0.00000 |    7117.48389 |    7216.48242 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14333.96582 |       0.00000 |  162040.34375 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1466.78687 |    1357.14038 |    1357.14038 |       0.00000 |      17.55840 |      11.55840 |     246.14592 |     248.62636 |     248.25288 |     268.16275 |     275.37207 |     286.11411 |     308.59619 |     316.89255 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      52.51601 |      52.51601 |      81.76872 |      81.76872 |       0.00000 |    7111.00586 |    7210.00488 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14321.01074 |       0.00000 |  162027.39063 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1476.78235 |    1367.45898 |    1367.45898 |       0.00000 |      17.56118 |      11.56118 |     246.14879 |     248.62732 |     248.25433 |     268.16852 |     275.52298 |     286.11520 |     308.60284 |     317.06619 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      52.50312 |      52.50312 |      81.76390 |      81.76390 |       0.00000 |    7104.49805 |    7203.50195 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14307.99902 |       0.00000 |  162014.35938 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1486.78381 |    1377.76855 |    1377.76855 |       0.00000 |      17.56395 |      11.56395 |     246.15166 |     244.35361 |     243.21536 |     262.71188 |     270.20755 |     281.19711 |     302.32343 |     310.94965 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      28.83090 |      28.82772 |      67.78125 |      67.77779 |       0.00000 |    7100.76807 |    7199.77734 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14300.54590 |       0.00000 |  162006.90625 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1496.79370 |    1388.07068 |    1388.07068 |       0.00000 |      17.56673 |      11.56674 |     246.15451 |     235.13770 |     234.24008 |     252.99110 |     260.60690 |     270.59164 |     291.13696 |     299.91989 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      27.06259 |      26.84624 |      66.46794 |      65.86903 |       0.00000 |    7099.38525 |    7198.41895 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14297.80371 |       0.00000 |  162004.17188 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1506.79663 |    1398.38867 |    1398.38867 |       0.00000 |      17.56952 |      11.56952 |     246.15738 |     232.37907 |     232.28934 |     250.28770 |     257.87952 |     267.41708 |     288.02597 |     296.99139 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      26.87234 |      26.42574 |      66.32384 |      65.52509 |       0.00000 |    7098.01465 |    7197.09668 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14295.11133 |       0.00000 |  162001.48438 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
   1516.78845 |    1408.69116 |    1408.69116 |       0.00000 |      17.57229 |      11.57229 |     246.16025 |     227.97937 |     227.58296 |     244.82281 |     252.67305 |     262.35397 |     281.73706 |     290.85187 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      26.46024 |      26.02497 |      66.00451 |      65.19131 |       0.00000 |    7096.68066 |    7195.78613 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   14292.46680 |       0.00000 |  161998.82813 |  222570.01563 |      -0.15881 |       0.00000 |       0.00000 |       0.00000 | 
